# WerkstattArchiv Log-Datei
# Diese Datei wird automatisch beim Programmstart erstellt
# Alle wichtigen Events werden hier protokolliert

[2025-11-15 07:22:22] SUCCESS  | Einstellungen-Tab erstellt (5 Pfad-Felder)
[2025-11-15 07:22:22] INFO     | Log-System gestartet
[2025-11-15 07:22:34] INFO     | Anwendung wird beendet
[2025-11-15 07:23:32] INFO     | Erstelle Einstellungen-Tab
[2025-11-15 07:23:32] SUCCESS  | Einstellungen-Tab erstellt (5 Pfad-Felder)
[2025-11-15 07:23:32] INFO     | Log-System gestartet
[2025-11-15 07:23:58] INFO     | Anwendung wird beendet
[2025-11-15 07:26:23] INFO     | Erstelle Einstellungen-Tab
[2025-11-15 07:26:23] SUCCESS  | Einstellungen-Tab erstellt (5 Pfad-Felder)
[2025-11-15 07:26:24] INFO     | Log-System gestartet
[2025-11-15 07:27:29] INFO     | Anwendung wird beendet
[2025-11-15 07:28:26] INFO     | Erstelle Einstellungen-Tab
[2025-11-15 07:28:27] SUCCESS  | Einstellungen-Tab erstellt (5 Pfad-Felder)
[2025-11-15 07:28:28] INFO     | Log-System gestartet
[2025-11-15 07:28:42] INFO     | Anwendung wird beendet
[2025-11-15 07:31:56] INFO     | Erstelle Einstellungen-Tab
[2025-11-15 07:31:56] SUCCESS  | Einstellungen-Tab erstellt (5 Pfad-Felder)
[2025-11-15 07:31:57] INFO     | Log-System gestartet
[2025-11-15 07:32:12] INFO     | Anwendung wird beendet
[2025-11-15 07:33:20] INFO     | Erstelle Einstellungen-Tab
[2025-11-15 07:33:20] SUCCESS  | Einstellungen-Tab erstellt (5 Pfad-Felder)
[2025-11-15 07:33:20] INFO     | Log-System gestartet
[2025-11-15 07:33:42] INFO     | Anwendung wird beendet
[2025-11-15 07:34:59] INFO     | Erstelle Einstellungen-Tab
[2025-11-15 07:34:59] SUCCESS  | Einstellungen-Tab erstellt (5 Pfad-Felder)
[2025-11-15 07:35:00] INFO     | Log-System gestartet
[2025-11-15 07:35:23] INFO     | Anwendung wird beendet
[2025-11-15 07:36:24] INFO     | Erstelle Einstellungen-Tab
[2025-11-15 07:36:25] SUCCESS  | Einstellungen-Tab erstellt (5 Pfad-Felder)
[2025-11-15 07:36:25] INFO     | Log-System gestartet
[2025-11-15 07:38:36] INFO     | Erstelle Einstellungen-Tab
[2025-11-15 07:38:36] SUCCESS  | Einstellungen-Tab erstellt (5 Pfad-Felder)
[2025-11-15 07:38:36] INFO     | Log-System gestartet
[2025-11-15 07:38:48] INFO     | Anwendung wird beendet
[2025-11-15 07:39:19] INFO     | Anwendung wird beendet
[2025-11-15 07:51:46] INFO     | Erstelle Einstellungen-Tab
[2025-11-15 07:51:46] SUCCESS  | Einstellungen-Tab erstellt (5 Pfad-Felder)
[2025-11-15 07:51:46] INFO     | Log-System gestartet
[2025-11-15 07:52:41] INFO     | Anwendung wird beendet
[2025-11-15 07:57:27] INFO     | Erstelle Einstellungen-Tab
[2025-11-15 07:57:27] SUCCESS  | Einstellungen-Tab erstellt (5 Pfad-Felder)
[2025-11-15 07:57:28] INFO     | Log-System gestartet
[2025-11-15 07:57:48] INFO     | Anwendung wird beendet
[2025-11-16 19:27:25] INFO     | Erstelle Einstellungen-Tab
[2025-11-16 19:27:26] SUCCESS  | Einstellungen-Tab erstellt (5 Pfad-Felder)
[2025-11-16 19:27:26] INFO     | Log-System gestartet
[2025-11-16 19:29:30] INFO     | Anwendung wird beendet
[2025-11-16 19:30:23] INFO     | Erstelle Einstellungen-Tab
[2025-11-16 19:30:23] SUCCESS  | Einstellungen-Tab erstellt (5 Pfad-Felder)
[2025-11-16 19:30:23] INFO     | Log-System gestartet
[2025-11-16 20:05:18] INFO     | Erstelle Einstellungen-Tab
[2025-11-16 20:05:18] SUCCESS  | Einstellungen-Tab erstellt (5 Pfad-Felder)
[2025-11-16 20:05:19] INFO     | Log-System gestartet
[2025-11-16 20:05:59] INFO     | Anwendung wird beendet
[2025-11-16 20:37:44] INFO     | Erstelle Einstellungen-Tab
[2025-11-16 20:37:45] SUCCESS  | Einstellungen-Tab erstellt (5 Pfad-Felder)
[2025-11-16 20:37:45] INFO     | Log-System gestartet
[2025-11-17 04:35:47] INFO     | Erstelle Einstellungen-Tab
[2025-11-17 04:35:47] SUCCESS  | Einstellungen-Tab erstellt (5 Pfad-Felder)
[2025-11-17 04:35:48] INFO     | Log-System gestartet
[2025-11-17 04:36:45] INFO     | Anwendung wird beendet
[2025-11-17 04:37:30] INFO     | Erstelle Einstellungen-Tab
[2025-11-17 04:37:30] SUCCESS  | Einstellungen-Tab erstellt (5 Pfad-Felder)
[2025-11-17 04:37:31] INFO     | Log-System gestartet
